date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:46	31217/31217	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:47%20GMT	https://techlawfirm.net/ru/a	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/a	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:47	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:48%20GMT	https://techlawfirm.net/POST	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/POST	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:47	31217/31217	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:48%20GMT	https://techlawfirm.net/ru/POST	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/POST	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:47	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:48%20GMT	https://techlawfirm.net/b.resolvedLink	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:49%20GMT	https://techlawfirm.net/schema.org/	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:48	31217/31217	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:49%20GMT	https://techlawfirm.net/ru/b.resolvedLink	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:49%20GMT	https://techlawfirm.net/signals/iwl.js	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:49	31217/31217	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:50%20GMT	https://techlawfirm.net/ru/signals/iwl.js	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
10:04:49	295281/295281	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/backgrounds/lowpoly3.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/backgrounds/lowpoly3.png	(from https://techlawfirm.net/site.css)
10:04:49	2201/2201	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_1.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_1.png	(from https://techlawfirm.net/site.css)
10:04:49	2005/2005	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_2.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_2.png	(from https://techlawfirm.net/site.css)
10:04:50	911/911	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_3.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_3.png	(from https://techlawfirm.net/site.css)
10:04:50	1073/1073	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_4.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_4.png	(from https://techlawfirm.net/site.css)
10:04:50	1927/1927	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_5.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_5.png	(from https://techlawfirm.net/site.css)
10:04:50	1758/1758	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_6.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_6.png	(from https://techlawfirm.net/site.css)
10:04:50	794/794	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_7.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_7.png	(from https://techlawfirm.net/site.css)
10:04:51	1412/1412	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2021:15:29%20GMT	https://techlawfirm.net/img/design/i_edge_8.png	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/img/design/i_edge_8.png	(from https://techlawfirm.net/site.css)
10:04:52	58204/58204	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:52%20GMT	https://techlawfirm.net/es/privacy-policy	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/privacy-policy.html	(from https://techlawfirm.net/privacy-policy)
10:04:52	57709/57709	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:53%20GMT	https://techlawfirm.net/zh/privacy-policy	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/privacy-policy.html	(from https://techlawfirm.net/privacy-policy)
10:04:53	59328/59328	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:54%20GMT	https://techlawfirm.net/ru/privacy-policy	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/privacy-policy.html	(from https://techlawfirm.net/privacy-policy)
10:04:53	930/930	---M--	200	added ('OK')	text/css	date:Tue,%2029%20Dec%202020%2016:49:34%20GMT	https://techlawfirm.net/assets/e804296b/authchoice.css	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/assets/e804296b/authchoice.css	(from https://techlawfirm.net/login)
10:04:54	33067/33067	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:55%20GMT	https://techlawfirm.net/es/login	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/login.html	(from https://techlawfirm.net/login)
10:04:54	32587/32587	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:55%20GMT	https://techlawfirm.net/zh/login	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/login.html	(from https://techlawfirm.net/login)
10:04:55	34464/34464	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:56%20GMT	https://techlawfirm.net/ru/login	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/login.html	(from https://techlawfirm.net/login)
10:04:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:56%20GMT	https://techlawfirm.net/auth/network/auth?authclient=google	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/auth/network/auth196f	(from https://techlawfirm.net/login)
10:04:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:56%20GMT	https://techlawfirm.net/ru/auth/network/auth?authclient=google	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/auth/network/auth196f	(from https://techlawfirm.net/login)
10:04:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:57%20GMT	https://techlawfirm.net/auth/network/auth?authclient=facebook	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/auth/network/authcbf0	(from https://techlawfirm.net/login)
10:04:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:57%20GMT	https://techlawfirm.net/ru/auth/network/auth?authclient=facebook	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/auth/network/authcbf0	(from https://techlawfirm.net/login)
10:04:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:57%20GMT	https://techlawfirm.net/auth/reset-password/request	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/auth/reset-password/request	(from https://techlawfirm.net/login)
10:04:57	32884/32884	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:58%20GMT	https://techlawfirm.net/ru/auth/reset-password/request	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/auth/reset-password/request.html	(from https://techlawfirm.net/login)
10:04:57	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:58%20GMT	https://techlawfirm.net/auth/email/resend	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/auth/email/resend	(from https://techlawfirm.net/login)
10:04:57	32892/32892	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:58%20GMT	https://techlawfirm.net/ru/auth/email/resend	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/ru/auth/email/resend.html	(from https://techlawfirm.net/login)
10:04:58	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:04:59%20GMT	https://techlawfirm.net/en	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/en	(from https://techlawfirm.net/es)
10:04:58	37816/37816	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:04:59%20GMT	https://techlawfirm.net/es/certificate-of-citizenship	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/certificate-of-citizenship.html	(from https://techlawfirm.net/es)
10:04:59	42264/42264	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:00%20GMT	https://techlawfirm.net/es/green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card.html	(from https://techlawfirm.net/es)
10:05:00	37582/37582	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:00%20GMT	https://techlawfirm.net/es/green-card/family-based-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/family-based-green-card.html	(from https://techlawfirm.net/es)
10:05:02	37011/37011	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:01%20GMT	https://techlawfirm.net/es/green-card/marriage-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/marriage-green-card.html	(from https://techlawfirm.net/es)
10:05:02	35773/35773	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:03%20GMT	https://techlawfirm.net/es/green-card/adjustment-of-status	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/adjustment-of-status.html	(from https://techlawfirm.net/es)
10:05:03	37767/37767	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:04%20GMT	https://techlawfirm.net/es/green-card/employment-based-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/employment-based-green-card.html	(from https://techlawfirm.net/es)
10:05:04	35752/35752	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:04%20GMT	https://techlawfirm.net/es/green-card/diversity-visa-program-green-card-lottery	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/diversity-visa-program-green-card-lottery.html	(from https://techlawfirm.net/es)
10:05:04	37106/37106	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:05%20GMT	https://techlawfirm.net/es/green-card/green-card-replacement	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/green-card-replacement.html	(from https://techlawfirm.net/es)
10:05:05	34618/34618	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:06%20GMT	https://techlawfirm.net/es/green-card/green-card-renewal	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/green-card-renewal.html	(from https://techlawfirm.net/es)
10:05:05	35893/35893	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:06%20GMT	https://techlawfirm.net/es/green-card/employment-authorization	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/employment-authorization.html	(from https://techlawfirm.net/es)
10:05:06	35818/35818	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:07%20GMT	https://techlawfirm.net/es/green-card/advance-parole	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/advance-parole.html	(from https://techlawfirm.net/es)
10:05:06	38703/38703	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:07%20GMT	https://techlawfirm.net/es/green-card/refugees-and-asylum	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/green-card/refugees-and-asylum.html	(from https://techlawfirm.net/es)
10:05:07	39725/39725	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:08%20GMT	https://techlawfirm.net/es/u-s-visas	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas.html	(from https://techlawfirm.net/es)
10:05:07	37149/37149	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:08%20GMT	https://techlawfirm.net/es/u-s-visas/business-visitor-tourist-visa-b1-b2	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/business-visitor-tourist-visa-b1-b2.html	(from https://techlawfirm.net/es)
10:05:08	37176/37176	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:09%20GMT	https://techlawfirm.net/es/u-s-visas/student-visa-f-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/student-visa-f-1.html	(from https://techlawfirm.net/es)
10:05:09	37412/37412	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:10%20GMT	https://techlawfirm.net/es/u-s-visas/student-visa-m-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/student-visa-m-1.html	(from https://techlawfirm.net/es)
10:05:10	36960/36960	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:10%20GMT	https://techlawfirm.net/es/u-s-visas/fiance-visa-k-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/fiance-visa-k-1.html	(from https://techlawfirm.net/es)
10:05:10	37779/37779	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:11%20GMT	https://techlawfirm.net/es/u-s-visas/temporary-work-visa-h1b	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/temporary-work-visa-h1b.html	(from https://techlawfirm.net/es)
10:05:11	37272/37272	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:12%20GMT	https://techlawfirm.net/es/u-s-visas/intracompany-transferees-visa-l1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/intracompany-transferees-visa-l1.html	(from https://techlawfirm.net/es)
10:05:12	37412/37412	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:12%20GMT	https://techlawfirm.net/es/u-s-visas/visa-for-persons-with-extraordinary-ability-o1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/visa-for-persons-with-extraordinary-ability-o1.html	(from https://techlawfirm.net/es)
10:05:12	38791/38791	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:13%20GMT	https://techlawfirm.net/es/u-s-visas/visa-for-foreign-investors	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/visa-for-foreign-investors.html	(from https://techlawfirm.net/es)
10:05:13	38576/38576	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:14%20GMT	https://techlawfirm.net/es/u-s-visas/treaty-investors-and-employees	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/u-s-visas/treaty-investors-and-employees.html	(from https://techlawfirm.net/es)
10:05:13	29954/29954	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:14%20GMT	https://techlawfirm.net/es/removal-and-deportation	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/removal-and-deportation	(from https://techlawfirm.net/es)
10:05:14	29954/29954	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:15%20GMT	https://techlawfirm.net/es/removal-and-deportation/your-rights	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/removal-and-deportation/your-rights	(from https://techlawfirm.net/es)
10:05:14	29954/29954	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:15%20GMT	https://techlawfirm.net/es/removal-and-deportation/how-to-behave-with-ice-agents	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/removal-and-deportation/how-to-behave-with-ice-agents	(from https://techlawfirm.net/es)
10:05:15	29954/29954	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:16%20GMT	https://techlawfirm.net/es/removal-and-deportation/for-friends-and-family	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/removal-and-deportation/for-friends-and-family	(from https://techlawfirm.net/es)
10:05:15	29954/29954	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:16%20GMT	https://techlawfirm.net/es/removal-and-deportation/getting-an-attorney	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/removal-and-deportation/getting-an-attorney	(from https://techlawfirm.net/es)
10:05:16	36018/36018	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:17%20GMT	https://techlawfirm.net/es/fees	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/fees.html	(from https://techlawfirm.net/es)
10:05:17	36413/36413	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:17%20GMT	https://techlawfirm.net/es/contacts	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/contacts.html	(from https://techlawfirm.net/es)
10:05:17	48648/48648	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:18%20GMT	https://techlawfirm.net/es/reviews	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/reviews.html	(from https://techlawfirm.net/es)
10:05:18	31564/31564	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:19%20GMT	https://techlawfirm.net/es/knowledge-center	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/knowledge-center.html	(from https://techlawfirm.net/es)
10:05:18	40398/40398	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:19%20GMT	https://techlawfirm.net/es/about-us	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/es/about-us.html	(from https://techlawfirm.net/es)
10:05:19	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:20%20GMT	https://techlawfirm.net/green-card/certificate-of-citizenship	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/green-card/certificate-of-citizenship	(from https://techlawfirm.net/es)
10:05:19	917/917	---MC-	200	added ('OK')	text/javascript	date:Sun,%2029%20Oct%202023%2014:05:19%20GMT	http://www.google.com/recaptcha/api.js?hl=es&render=explicit&onload=recaptchaOnloadCallback	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/www.google.com/recaptcha/apiec46.js	(from https://techlawfirm.net/es)
10:05:19	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2029%20Oct%202023%2014:05:20%20GMT	https://techlawfirm.net/en	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/en	(from https://techlawfirm.net/zh)
10:05:20	35605/35605	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:21%20GMT	https://techlawfirm.net/zh/certificate-of-citizenship	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/certificate-of-citizenship.html	(from https://techlawfirm.net/zh)
10:05:21	39675/39675	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:21%20GMT	https://techlawfirm.net/zh/green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card.html	(from https://techlawfirm.net/zh)
10:05:21	35296/35296	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:22%20GMT	https://techlawfirm.net/zh/green-card/family-based-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/family-based-green-card.html	(from https://techlawfirm.net/zh)
10:05:22	34826/34826	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:23%20GMT	https://techlawfirm.net/zh/green-card/marriage-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/marriage-green-card.html	(from https://techlawfirm.net/zh)
10:05:23	34091/34091	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:23%20GMT	https://techlawfirm.net/zh/green-card/adjustment-of-status	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/adjustment-of-status.html	(from https://techlawfirm.net/zh)
10:05:23	38001/38001	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:24%20GMT	https://techlawfirm.net/zh/green-card/employment-based-green-card	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/employment-based-green-card.html	(from https://techlawfirm.net/zh)
10:05:24	34310/34310	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:25%20GMT	https://techlawfirm.net/zh/green-card/diversity-visa-program-green-card-lottery	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/diversity-visa-program-green-card-lottery.html	(from https://techlawfirm.net/zh)
10:05:24	35331/35331	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:25%20GMT	https://techlawfirm.net/zh/green-card/green-card-replacement	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/green-card-replacement.html	(from https://techlawfirm.net/zh)
10:05:25	33459/33459	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:26%20GMT	https://techlawfirm.net/zh/green-card/green-card-renewal	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/green-card-renewal.html	(from https://techlawfirm.net/zh)
10:05:26	34180/34180	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:27%20GMT	https://techlawfirm.net/zh/green-card/employment-authorization	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/employment-authorization.html	(from https://techlawfirm.net/zh)
10:05:27	33904/33904	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:27%20GMT	https://techlawfirm.net/zh/green-card/advance-parole	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/advance-parole.html	(from https://techlawfirm.net/zh)
10:05:27	36175/36175	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:28%20GMT	https://techlawfirm.net/zh/green-card/refugees-and-asylum	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/green-card/refugees-and-asylum.html	(from https://techlawfirm.net/zh)
10:05:28	38090/38090	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:29%20GMT	https://techlawfirm.net/zh/u-s-visas	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas.html	(from https://techlawfirm.net/zh)
10:05:29	35096/35096	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:29%20GMT	https://techlawfirm.net/zh/u-s-visas/business-visitor-tourist-visa-b1-b2	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/business-visitor-tourist-visa-b1-b2.html	(from https://techlawfirm.net/zh)
10:05:29	35303/35303	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:30%20GMT	https://techlawfirm.net/zh/u-s-visas/student-visa-f-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/student-visa-f-1.html	(from https://techlawfirm.net/zh)
10:05:30	35478/35478	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:31%20GMT	https://techlawfirm.net/zh/u-s-visas/student-visa-m-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/student-visa-m-1.html	(from https://techlawfirm.net/zh)
10:05:31	35039/35039	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:32%20GMT	https://techlawfirm.net/zh/u-s-visas/fiance-visa-k-1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/fiance-visa-k-1.html	(from https://techlawfirm.net/zh)
10:05:32	35471/35471	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:32%20GMT	https://techlawfirm.net/zh/u-s-visas/temporary-work-visa-h1b	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/temporary-work-visa-h1b.html	(from https://techlawfirm.net/zh)
10:05:32	34869/34869	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:33%20GMT	https://techlawfirm.net/zh/u-s-visas/intracompany-transferees-visa-l1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/intracompany-transferees-visa-l1.html	(from https://techlawfirm.net/zh)
10:05:33	35286/35286	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Oct%202023%2014:05:34%20GMT	https://techlawfirm.net/zh/u-s-visas/visa-for-persons-with-extraordinary-ability-o1	C:/My%20Web%20Sites/TechImmigrationLaw/Immigration/techlawfirm.net/zh/u-s-visas/visa-for-persons-with-extraordinary-ability-o1.html	(from https://techlawfirm.net/zh)
